,SP.ADO.TFRT,NV.AGR.TOTL.ZS,ER.H2O.FWTL.ZS,SH.STA.BRTC.ZS,EN.ATM.CO2E.PC,SP.DYN.CONU.ZS,FS.AST.DOMS.GD.ZS,EG.USE.ELEC.KH.PC,EG.USE.PCAP.KG.OE,NE.EXP.GNFS.ZS,DT.DOD.DECT.CD,SP.DYN.TFRT.IN,BX.KLT.DINV.CD.WD,AG.LND.FRST.K2,NY.GDP.MKTP.CD,NY.GDP.MKTP.KD.ZG,NY.GNP.PCAP.CD,NY.GNP.PCAP.PP.CD,NY.GNP.ATLS.CD,NY.GNP.MKTP.PP.CD,NE.GDI.TOTL.ZS,TX.VAL.TECH.MF.ZS,SH.IMM.MEAS,NE.IMP.GNFS.ZS,SI.DST.FRST.20,NV.IND.TOTL.ZS,NY.GDP.DEFL.KD.ZG,TG.VAL.TOTL.GD.ZS,MS.MIL.XPND.GD.ZS,IT.CEL.SETS.P2,SH.DYN.MORT,TT.PRI.MRCH.XD.WD,SM.POP.NETM,DT.ODA.ALLD.CD,BX.TRF.PWKR.CD.DT,EN.POP.DNST,SP.POP.GROW,SP.POP.TOTL,SI.POV.DDAY,SI.POV.NAHC,SH.DYN.AIDS.ZS,SH.STA.MALN.ZS,SE.PRM.CMPT.ZS,GC.REV.XGRT.GD.ZS,SE.PRM.ENRR,SE.ENR.PRSC.FM.ZS,SE.SEC.ENRR,IQ.SCI.OVRL,AG.SRF.TOTL.K2,GC.TAX.TOTL.GD.ZS,ER.PTD.TOTL.ZS,IC.REG.DURS,DT.TDS.DECT.EX.ZS,SP.URB.GROW,SP.DYN.LE00.IN
Mali - 2013 [YR2013],167.138,36.7528162726127,8.64333333333333,58.6,0.189219816263589,10.3,,,,24.9405402595496,3483872890.3,6.491,307940910.774012,132960,13242691429.5942,2.29506828962617,750,1700,12753694421.3555,28848666648.5951,19.1059634037452,,62,39.8771206135254,,17.1845530046357,0.652631802447871,46.4105052411414,1.16198001421998,116.1452168,122.5,157.4405175,-41013,1397560058.59375,894763366.194044,13.9355616748211,2.92004450187922,17004033,,47.1,1.1,,54.2520294189453,14.7275003975195,76.0629272460938,1.00229322910309,41.8176689147949,67.7777777777778,1240190,13.0329665961324,,11,3.26717254874102,5.022845480851,Class 55.0-59.0
Malta - 2013 [YR2013],13.639,1.06994952355777,91.2871287128713,99.9,5.56733268070062,,,4915.87376486911,1803.21010782525,155.973465251816,,1.36,510057778.08271,3.5,10551600478.1511,5.4730579170764,23370,30690,9954206017.09539,13074351415.5129,16.1738605037574,38.7106007176583,99,148.35668340823,8.6,14.5878176806012,2.275316488922,92.677883513966,0.509947594950674,127.2274727,6.7,124.8980825,7348,,245878450.107811,1331.146875,1.4040502758129,425967,0,15.8,,,97.9825668334961,37.9424618909155,101.706939697266,1.01801002025604,94.0742492675781,,320,25.7383029341792,,38.5,,1.47598972067765,Class 80.0-84.0
Marshall Islands - 2013 [YR2013],70.001,15.9476567386288,,,2.77885963545724,,,,,51.4141914284911,,3.274,32548149.3245913,94,185468000,3.67968413923134,4280,4500,219901818.745318,231318726.13469,24.1120117694698,,79,111.409810381921,,13.9557228201091,-0.53944557890371,114.305432743115,,,37.3,107.6594025,-1901,93739997.8637695,24555434.9056674,285.288888888889,-1.64360804920741,51352,,,,,,22.1751153837859,,,,53.3333333333333,180,16.5704881704661,,17,,-1.04426093692886,Class 60.0-64.0
Mauritania - 2013 [YR2013],85.911,16.2826011052317,337.05,,0.693248309692946,,,,,45.5485992122422,4522468781.5,4.942,1126004759.602,3509.2,7223063169.72749,4.15081318627171,1890,4440,7074882455.25765,16624623434.4163,47.5574424488877,,80,56.8502249709266,,38.6097701314865,4.4879682733707,89.1726937540131,2.12736836265405,106.5519286,51.9,163.9011948,-2987,294739990.234375,0,3.63147278548559,2.89612211417799,3742959,,,0.4,,72.6233062744141,,99.0222320556641,1.02192997932434,30.1010398864746,60,1030700,,,19,5.77048068983166,4.75068123756489,Class 60.0-64.0
Mauritius - 2013 [YR2013],27.126,3.33058654888172,22.1010541621229,99.7,3.0334015808964,,,2148.32841140489,1094.72586964,52.5710697356463,12391683917,1.44,293369157.0797,383.36,12292957324.4217,3.36040609974133,9920,18300,12486282845.4678,23036508121.9169,21.527459454017,0.575721712497942,99,60.7345837826666,,20.3269115102633,4.13433189504995,67.2417529960706,0.191274365797791,118.8200739,14.9,105.5403196,-3131,145740005.493164,552880.102738492,620.026108374384,0.220398691741504,1258653,,,1.6,,97.3406219482422,22.0945070493441,101.955047607422,1.02303004264832,96.0381469726563,75.5555555555556,2040,18.1226037396896,,6.5,20.3180760323694,-0.0460535134541202,Class 70.0-74.0
Mexico - 2013 [YR2013],76.355,3.13878369494526,19.9633251833741,96.1,4.05605693192041,,48.4724813627918,2172.17588786206,1637.79078758223,31.3056529459396,501469372878.2,2.269,50831992460,665758.7,1274443084716.57,1.35409196151679,10400,17090,1220178664785.91,2004429620594.39,22.4933833312547,20.5107806934342,89,32.4592236648864,,31.8563175636679,1.52973082061064,60.4954437939034,0.507919454953,91.01095461,17.3,114.0374804,-101719,562390014.648438,23188811955,60.3362668792922,1.317160792789,117290686,,,0.3,,109.42504119873,18.8045337006917,109.441482543945,1.02079999446869,93.3275527954102,87.7777777777778,1964380,10.294578624308,,8.4,10.2326473537112,1.69143612007338,Class 70.0-74.0
"Micronesia, Fed. Sts. - 2013 [YR2013]",39.179,26.4115374333574,,,1.26416779456583,,,,,30.3974220590238,,3.087,0,642.14,317214400,-3.67976779073483,3100,3450,336936598.445383,374747889.601257,,,91,82.8639242102502,5.5,7.30622569467212,0.636944648983501,70.2994567711932,,28.90433662,32,78.87838475,-1561,143210006.713867,22046600,155.155714285714,0.347720569318122,108609,16,41.2,,,93.4216003417969,17.7885348206134,99.1724395751953,,,37.7777777777778,700,5.46654155675152,,16,,0.48718150939254,Class 70.0-74.0
Middle East & North Africa - 2013 [YR2013],43.8519467238294,4.71730141831509,,,5.53071933568862,,,2714.1971387561,2096.12620708131,48.7244887965896,,2.97072752311482,53585197490.4897,228792,3565646482222.49,2.21542262299018,8568.54113301124,17708.273137609,3622697010159.15,7486888042533.42,25.5106661913566,3.28809530526381,89.3378903829868,35.509359820101,,49.1386176571007,1.55540859583527,71.7042252311986,5.22940679265924,105.500544173396,26.8,,550874,25861659805.2979,47620026471.2108,37.6702446786008,2.09428576258807,422790409,2.4,,0.103741827885409,5.84624481201172,91.539680480957,,106.508262634277,0.951210021972656,77.4561996459961,,11385659.9,,,23.1095238095238,,2.65269365394805,Class 70.0-74.0
Middle East & North Africa (IDA & IBRD countries) - 2013 [YR2013],47.8123292601817,8.86424187630804,,,3.69084683710067,,,1621.64388829392,1329.18432233254,29.8771359817797,,3.01941581234112,16480382117.7494,214040.68,1601616671797.45,0.395134629933608,4616.78401301092,11081.4726173728,1658503558223.29,3980836381878.01,28.090559556816,,88.0785862735446,30.7203252373196,,42.4052460166628,4.50027018979038,48.7428117942774,3.12569929010916,96.3030911371994,28.988932628674,,-18548,17089959671.0205,44233607090.7913,41.6017009941323,1.97973044457392,359233517,,,0.103850328643134,,89.5724334716797,,105.962760925293,0.943899989128113,73.9900970458984,,8769212,,,24.4583333333333,,2.53870857956973,Class 70.0-74.0
Middle East & North Africa (excluding high income) - 2013 [YR2013],47.8917659850871,8.85365162160449,,,3.64943180445857,,,1621.64388829392,1329.18432233254,29.7578303083949,242492017269,3.03045281625981,16669942294.7891,214141.32,1615132171797.45,0.435276808312437,4603.915371353,11020.9624730781,1672649529447.22,4004028355810.54,28.0425166398358,,88.2448125728536,30.8871100051292,,42.2056969592135,5.11932081382749,48.7428117942773,3.12569929010916,96.0326262638413,28.8517064776919,,-45524,25861659805.2979,45722942912.8202,42.0445000675841,1.98475985785774,363310225,,,0.103850328643134,,89.6789932250977,,105.853416442871,0.945640027523041,74.1951370239258,,8775232,,,26.2307692307692,6.28567817168901,2.54189044273789,Class 70.0-74.0
Middle income - 2013 [YR2013],48.3182155917571,8.80315502625229,,,3.64143465028749,,,1967.11440129606,1350.32466584484,26.2674102212816,6246522487753.6,2.43146541728478,722001797108.165,26431925.794,26753522183962,5.43129350992375,4844.43094812363,9489.69363180671,26262640474291.6,51445549483958.4,32.8599383464814,20.1775289804089,85.7646820383098,25.7599370182795,,35.2390212537906,3.36682464224465,45.2443586920592,1.90675549193393,91.2460803764254,43.0509917008657,,-1325215,70822640625,370747836677.198,69.3950740527403,1.24298594148,5421202357,,,0.902021678172909,15.628794670105,91.9789123535156,17.1372807620939,104.953247070313,1.00685000419617,74.642219543457,,80226679.3,11.9390931085558,,32.6307692307692,9.25543746066054,2.50557806805141,Class 70.0-74.0
Moldova - 2013 [YR2013],30.692,11.5503619107066,51.7901234567901,99.8,2.5114021117949,,38.5233425596406,1683.47695692831,1073.53164370158,32.0926131715022,6204086253.4,1.654,241880000,3816.4,9496717702.44839,9.04386557011993,3620,9170,10360127374.1381,26217252654.2619,24.9382001730246,2.76672880955816,91,63.5946836584244,9.1,21.6032575272209,3.92385130328547,83.3972352148375,0.281261545863777,108.2043477,16.3,71.04158724,-90637,348690002.441406,2191540000,99.5771842462653,-0.0267837694756349,2859558,0,,0.7,,,25.0976989170532,84.1791915893555,,,94.4444444444444,33850,15.4696359994969,,7,15.8620036932068,-0.0996966854324088,Class 65.0-69.0
Mongolia - 2013 [YR2013],29.179,13.4140624661601,1.35076628362069,98.9,6.46156111815428,54.6,,1918.35026095257,1848.51183750048,38.8902374821224,19186559882.7,2.897,2059702972.91978,141805.58,12582122604.1921,11.6489161901725,4390,10080,12492493837.0277,28685437151.1049,53.2757084031012,16.2910691967733,97,61.4217521813437,,30.5068923849039,2.90784833828044,84.4611067170756,0.822311489894261,101.1398329,21.5,179.3929937,-1527,430519989.013672,257134721.743118,1.82703318161355,1.87336676028775,2845153,,,0.1,1.6,,27.6871274569587,108.690971374512,,,83.3333333333333,1564120,15.7312080370605,,16,30.9831862746593,1.97181389729241,Class 65.0-69.0
Montenegro - 2013 [YR2013],12.511,8.03466250069517,,99,3.64983008884317,23.2,,4574.96454482966,1580.41844344961,41.3423600014394,7196554607.9,1.73,446456998.007452,8270,4466039314.65002,3.54897991245058,7330,15160,4554032945.61546,9417502836.02386,19.60638587995,7.90450290652619,88,61.4285701540024,5.2,15.457247193367,2.0669709044933,63.8597154898422,1.45226272179706,156.7802305,5,,-993,117180000.305176,545308440.053599,46.1863940520446,0.097599636675676,621207,3,24.1,0.1,1,,,,,,72.2222222222222,13810,,,12,55.2832906426869,0.610306674911079,Class 75.0-79.0
Morocco - 2013 [YR2013],29.898,13.3895668114081,36.4586206896552,,1.70373345952924,,130.233980619536,879.139031853096,554.49302671878,32.7776435173172,39283986048.3,2.594,3360909924.36421,56806.42,106825649872.108,4.53542420003856,3090,6810,105816420635.878,233442913596.092,34.6751336139068,,99,47.2429150383719,6.7,26.1685021989636,1.30729203571408,62.8706683089753,3.80578290120645,125.8279977,26.4,122.7638019,-67026,2008650024.41406,6881699960.00074,75.741714093659,1.34423384293623,33803527,1.4,4.8,0.1,,96.0231018066406,27.1639296465287,110.304458618164,,,78.8888888888889,446550,22.3490893564297,,11.5,15.8491200065913,2.28330351486545,Class 70.0-74.0
Mozambique - 2013 [YR2013],176.671,23.5039507156778,1.39226036181456,,0.166511357181811,,,456.562759994552,432.901490990855,26.7439359909392,29464601013.6,5.34,6697422432.4601,383528.56,16974320551.0213,6.96360713487071,680,1090,17099858983.2066,27637286756.5429,53.9879747973288,13.6254699105884,86,76.4065684421297,,16.3487513265236,2.97638030509511,83.202152083491,0.930182229707713,49.11065305,92.1,93.11584957,22477,2312699951.17188,152410998.675332,32.1113596480073,3.07273916417179,25251731,,,,,49.5456314086914,24.2634891296555,107.855392456055,0.898970007896423,34.0909004211426,77.7777777777778,799380,21.824605202842,,21,9.51725936665758,4.62549062487587,Class 55.0-59.0
Myanmar - 2013 [YR2013],33.962,30.029320252789,3.313821300359,,0.268433311152939,,,189.779193921759,327.9854377836,15.818133477933,9916586454.4,2.256,2254603965.49345,305718.64,60572257122.2962,7.89866947823812,1190,3740,60350711049.5466,189318823281.318,30.7484948918598,0.268343903272684,86,15.1649720310678,,32.3672864700667,3.79699157742235,38.4268328535379,4.04449393581922,13.48984154,55.9,108.6511432,-62882,3936120117.1875,1643883378.07428,77.5530317878361,0.852912565826152,50648334,,,0.9,,,21.250435945033,,,,50,676590,5.87126578071308,,77,19.8589283857817,1.50342843462649,Class 60.0-64.0
Namibia - 2013 [YR2013],75.471,7.82146491388719,4.5762987012987,88.2,1.71702555216352,56.1,,1714.66675134157,787.838113685127,37.5019849179846,,3.653,777073646.376717,71359.66,12043276401.4161,5.61471962294891,6020,9840,13278816389.2536,21687844050.7046,29.3954191132231,2.7920097362585,82,60.2229193258082,,26.5483434638123,4.03979092982578,101.716506303547,3.06623324211499,123.7423736,48.1,121.7208212,-8580,261040008.544922,64103034.9519807,2.67768344082887,1.69446732352455,2204510,,,13.3,13.2,93.0200424194336,35.8338245585207,121.060173034668,,,54.4444444444444,824290,32.9807193255557,,66,,4.09814271515956,Class 55.0-59.0
Nauru - 2013 [YR2013],76.859,,,,4.4323919955115,,,,,96.875,,3.892,,0,98491843.6441982,30.6122448979592,12410,11780,132686833.075952,125968194.074828,,,97,75,,,-21.8085106382979,,,,35.1,145.9190772,-34,28750000,10689194.7400267,534.7,2.36551856896574,10694,,,,,,,,,,,20,,,,,2.36551856896574,Class 60.0-64.0
Nepal - 2013 [YR2013],78.894,28.6226575274044,4.79167507568113,,0.222332150237633,,,134.324000225699,410.221515907333,9.29465867759275,4012919215.7,2.334,74179632.6147952,59620.3,22162208956.1412,3.52515317381925,840,2670,23045812873.0787,73223254156.6986,29.676609018219,0.321841426117276,88,32.5707170599815,,13.7983375652917,7.08265099914091,33.615782680975,1.54186010553153,78.01707755,39.4,73.18313097,-373065,873330017.089844,5583702127.817,191.011893965818,0.185921856916927,27381555,,,0.2,,105.544761657715,15.1688801608184,145.36262512207,1.05219995975494,65.3534393310547,61.1111111111111,147180,13.2978858579669,,17,8.81842257769137,2.21019240210938,Class 65.0-69.0
Netherlands - 2013 [YR2013],3.955,1.79086489326427,96.7272727272727,,9.34814101422768,73,,6833.91143479292,4600.18297553883,79.880477786038,,1.68,328677379048.208,3682.9,877172824534.512,-0.130175288449919,51900,49910,872102246962.412,838722771954.706,18.5100452258491,24.6381189972858,96,69.6688535163968,8.9,19.3341640636947,1.27998705426134,143.786146210048,1.16615162393654,115.4123066,4.1,91.68568639,51268,,1618625741.28235,498.795844464233,0.294820793441482,16804432,0.1,,0.2,,,39.0871252439577,,,,,41540,19.6920947880502,,4,,0.968708647318031,Class 80.0-84.0
New Caledonia - 2013 [YR2013],23.12,1.71329146676256,,,,,,,,15.7230973660898,,2.19,2166812151.02825,8387.2,10151385305.7645,,,,,,39.3440879548823,14.0302329444437,,43.1492461385982,,22.582512520502,,43.5901097901117,,87.01346628,,172.8418405,1860,,724233290.883171,14.4228665207877,1.77944042769409,263650,,,,,,,,,,,18580,,,,,2.4462502536662,Class 75.0-79.0
New Zealand - 2013 [YR2013],22.103,7.03371664955561,2.66253822629969,96.7,7.17802390761126,,,9089.61977443101,4360.30593638144,28.8135811643821,,2.01,-69519935.4200308,98472.14,190906575136.003,2.69541661751269,39930,34810,177364852102.397,154647474133.442,22.136834011332,10.7264107400838,92,27.203567117568,,20.2875516016375,4.22731728689531,41.4265459131823,1.14118637601463,107.0856263,5.8,133.1633892,22547,,459239108.402163,16.8702290076336,0.768347998194806,4442100,,,0.1,,,32.5009858543857,97.9440002441406,1.04203999042511,115.261703491211,,267710,26.716099710902,,0.5,,0.837960846621025,Class 80.0-84.0
Nicaragua - 2013 [YR2013],95.083,16.4909954701138,0.922543080148518,92.4,0.73100554811199,,48.545194656189,581.104716671414,575.08547844479,45.2141568150849,10255435645,2.526,965100000,40197.78,10982979274.1922,4.9275028612836,1730,4350,10561230967.9815,26590318591.1914,30.9045041063603,0.367682069502376,99,65.7698965123559,,25.3872500276213,4.34876386558788,104.543582513903,0.678614214907198,111.2683166,20.8,253.0259447,-26589,495799987.792969,1081300000,50.8507478810038,1.46129517647149,6119379,,,0.2,,,16.2168467572644,115.099052429199,,,65.5555555555556,130370,15.0204253673627,,37,45.2100769015995,1.80270773136487,Class 70.0-74.0
Niger - 2013 [YR2013],178.005,32.2350107295479,41.5098412685714,,0.105461266992327,,,47.8738258247285,153.73684696121,16.9790336020885,1982335397.2,7.344,719338470.495154,11666.4,10224897934.722,5.31513063394726,570,1160,10628681333.8733,21679918301.7098,29.7124814690798,57.6881581187528,80,29.3161155472406,,26.0465019475956,-0.369174082139452,35.2668556989176,1.38321531567798,37.56084948,123.4,193.8867409,-2551,797299987.792969,145912239.085974,14.7258222152049,3.81820594100195,18653199,,,0.3,33.1,47.719310760498,,69.1492233276367,0.814520001411438,16.2538204193115,72.2222222222222,1267000,,,18,4.06005480865945,3.79352937892563,Class 60.0-64.0
Nigeria - 2013 [YR2013],128.112,20.7586228323417,5.64343891402715,38.1,0.618873687250532,15.1,,140.311016916457,766.922224903943,18.0499065868892,24482374424.4,5.738,5562857987.46966,227700.62,520117163617.721,6.67133539288378,2700,4880,471545107644.6,853026950842.773,14.9039059271535,2.99168313976386,43,12.9989533749126,,25.7423212366467,4.96474571562726,28.1773050865354,0.469695300560757,72.82602613,129.6,223.1600826,10588,2515719970.70313,20797073957.3776,191.844398695609,2.69747404339158,174726123,,,1.6,,,,94.1185302734375,0.952579975128174,56.2053985595703,72.2222222222222,923770,,,30.3,0.493937523696288,4.60637987880964,Class 50.0-54.0
North America - 2013 [YR2013],25.0950279176813,1.3773496172887,,,16.0809619255093,,230.188409910882,13278.457251226,6989.33654933836,15.2459789773798,,1.83264184266867,355213770824.098,6567443.1,18696254170835,1.87979174707147,53881.1887148419,53311.6597286407,18923499245805.7,18723476165433.8,20.7906074244606,19.248542923453,91.825746561656,17.9555640000985,,19.9648855996333,1.73744799956536,25.9077136828616,3.74589333891823,95.6699687771596,6.8,,1563061,,9174425003.94691,19.3897565867376,0.731728411274219,351207902,,,0.4,0.740376353263855,99.0257034301758,18.6439638670903,99.5277709960938,0.997900009155273,97.3733825683594,,19715550,10.5808392864899,,5.85,,0.937940290377171,Class 75.0-79.0
North Macedonia - 2013 [YR2013],17.958,10.0274760854448,9.16111111111111,99.9,3.94582060743244,,54.7100667046785,3571.1655633246,1308.40558673509,43.396474533315,6736820317.7,1.5,402458309.805886,9808.12,10817712138.9451,2.92525766450484,5030,12430,10380254394.3661,25647164445.0091,28.8080479626054,3.78245909545858,96,61.4607554229903,5.6,22.1404647622691,4.48329315377931,100.936314996683,1.16943718855289,106.4234629,10.6,88.97563241,-1737,196729995.727539,376068216.9,81.8410785091197,0.144870083488649,2064032,5.2,22.1,,,89.7298202514648,26.327538379947,90.95458984375,0.9792799949646,80.9480667114258,80,25710,15.6689580043276,,15,18.4614411818879,0.256853014902241,Class 75.0-79.0
Norway - 2013 [YR2013],5.517,1.31530621016246,0.720890052356021,99.1,7.77687635480035,,129.134931219605,23806.8848810237,6415.99071427151,39.1971735047655,,1.78,-1368607170.8397,121254,522761531914.894,1.03407291353631,104190,67670,529236688936.415,343762435143.442,27.8506224228516,21.0204585589969,93,28.3494463445193,9.3,35.6394714289808,2.55519558349381,47.0252658223562,1.41399650432531,112.0335357,2.9,159.8438855,40480,,791457692.030841,13.9120886837683,1.20914158930136,5079623,0.1,10.9,0.1,,101.044921875,46.5755347053813,100.223556518555,0.983449995517731,113.184860229492,,625217.11,25.1657645290607,,6,,1.72362520314388,Class 80.0-84.0
OECD members - 2013 [YR2013],28.1396957407807,1.65146335075234,,,9.38642831999375,,,7843.19303121537,4078.59811368926,28.2390259296269,,1.75121671493696,1162214900093.34,11597930.61,49267243482596.6,1.51828591141924,38388.9664671071,38490.0435393187,50445883794233.8,50578706391669.9,21.5330565369017,18.5274027453918,93.1583131241188,28.2981549456618,,22.7330108754509,1.61212200237522,45.3824355078808,2.34035051306233,109.860365426311,8.23391839986487,,3321193,4381100090.02686,159662176066.59,37.0168647355409,0.647768318096894,1314072465,,,,,99.7975997924805,26.4836135511269,103.715919494629,1.00091004371643,103.061836242676,,37739032.83,15.3836839795084,,12.4157894736842,,0.892260877284201,Class 75.0-79.0
Oman - 2013 [YR2013],18.057,1.14226556083793,116.714285714286,98.6,16.5102392655397,,,6122.86070616347,6402.00383579446,66.0304681264531,,2.949,1612430962.28869,30,89936020806.2419,5.22770408145942,23030,45810,87887349245.0123,174844325113.631,32.3564793929509,3.4439119744056,99,46.5127644561659,,64.9286879272652,-2.22041185302194,99.8798914992308,11.1269749047622,149.2089101,11.4,244.7709723,161176,,39011703.5110533,12.331760904685,7.65038581747282,3816680,,,0.1,,96.1275405883789,,109.106643676758,1.04114997386932,99.5157012939453,,309500,,,9.3,,9.33538620340283,Class 75.0-79.0
